Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Number of Black Carts Delivered,Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,LoadWeight,LoadCapacity,Note
10/5/2017,Open,,17-06667031,Garbage Cart Black Maintenance/Replacement,,,,1305 N CALIFORNIA AVE,60622,1157490.721,1908574.47,26,14,24,,41.90493652,-87.69678272,"(41.90493652245926, -87.69678271709584)",47,50,FALSE
10/5/2017,Open - Dup,,17-06666073,Garbage Cart Black Maintenance/Replacement,,,,1529 N KARLOV AVE,60651,1148767.605,1909932.26,26,25,23,,41.90894225,-87.72879438,"(41.908942247835796, -87.72879437931968)",59,50,TRUE
10/5/2017,Open - Dup,,17-06668502,Garbage Cart Black Maintenance/Replacement,,,,1647 N CAMPBELL AVE,60647,1159444.803,1910873.051,1,14,24,,41.91168579,-87.68955009,"(41.91168578651806, -87.68955008873033)",15,50,FALSE
10/5/2017,Open,,17-06673224,Garbage Cart Black Maintenance/Replacement,,,,2045 W ST PAUL AVE,60647,1162446.661,1911586.73,32,14,24,33,41.91293074,-87.67931909,"(41.91293073534058, -87.67931909115228)",49,50,FALSE
10/5/2017,Open - Dup,,17-06668990,Garbage Cart Black Maintenance/Replacement,,,,1740 N WINCHESTER AVE,60622,1163078.884,1911750.177,32,14,24,33,41.9134771,-87.67645793,"(41.913477097461275, -87.67645792945909)",43,50,FALSE
10/5/2017,Open,,17-06670710,Garbage Cart Black Maintenance/Replacement,,,,2506 W CORTLAND ST,60647,1159359.17,1912541.585,1,14,22,,41.9158467,-87.69015853,"(41.91584669673366, -87.69015852537606)",60,50,FALSE
10/5/2017,Open,,17-06680458,Garbage Cart Black Maintenance/Replacement,,,,2452 W CORTLAND ST,60647,1159715.27,1912548.485,1,14,22,33,41.9158523,-87.68939387,"(41.91585230398, -87.68939386546667)",4,50,TRUE
10/5/2017,Open,,17-06685366,Garbage Cart Black Maintenance/Replacement,,,,2011 N OAKLEY AVE,60647,1160710.376,1913358.394,32,14,22,,41.91796827,-87.68482081,"(41.9179682684197, -87.68482080814144)",64,50,FALSE
10/5/2017,Open,,17-06683206,Garbage Cart Black Maintenance/Replacement,,,,2129 N MERRIMAC AVE,60639,1134396.41,1913571.668,36,25,19,,41.91915805,-87.78149865,"(41.91915805490499, -87.78149864545995)",41,50,FALSE
10/5/2017,Open,,17-06677807,Garbage Cart Black Maintenance/Replacement,,,,2151 N LONG AVE,60639,1140034.95,1913796.07,36,25,19,,41.92009498,-87.76079219,"(41.92009497680364, -87.76079219183028)",4,50,TRUE
10/5/2017,Open,,17-06669151,Garbage Cart Black Maintenance/Replacement,,,,2522 W SHAKESPEARE AVE,60647,1159404.765,1914386.83,1,14,22,,41.92090646,-87.6902467,"(41.920906459098155, -87.69024670441314)",15,50,TRUE
10/5/2017,Open - Dup,,17-06691441,Garbage Cart Black Maintenance/Replacement,,,,2231 N MAJOR AVE,60639,1138021.518,1914260.11,36,25,19,,41.92123854,-87.7681743,"(41.92123853528379, -87.76817430334673)",62,50,TRUE
10/5/2017,Open,,17-06669081,Garbage Cart Black Maintenance/Replacement,,,,2519 W PALMER ST,60647,1159412.836,1914690.104,1,14,22,,41.92151972,-87.69011033,"(41.92151971551298, -87.69011032909962)",39,50,FALSE
10/5/2017,Open,,17-06690375,Garbage Cart Black Maintenance/Replacement,,,,2313 N NATCHEZ AVE,60707,1132699.418,1914748.046,36,25,19,,41.9222806,-87.7877036,"(41.922280598774876, -87.78770359919164)",64,50,FALSE
10/5/2017,Open,,17-06669216,Garbage Cart Black Maintenance/Replacement,,,,5122 W MEDILL AVE,60639,1141854.655,1915143.41,36,25,19,,41.92332437,-87.75461959,"(41.92332436614472, -87.75461959412442)",16,50,TRUE
10/5/2017,Open,,17-06668353,Garbage Cart Black Maintenance/Replacement,,,,4153 W FULLERTON AVE,60639,1148206.07,1915630.648,35,25,20,,41.924319,-87.73136788,"(41.924318998657476, -87.73136787887282)",32,50,TRUE
10/5/2017,Open,,17-06674093,Garbage Cart Black Maintenance/Replacement,,,,4825 W DEMING PL,60639,1143796.605,1916532.802,31,25,19,,41.92688187,-87.74744949,"(41.92688187230032, -87.74744949152984)",63,50,FALSE
10/5/2017,Open,,17-06672870,Garbage Cart Black Maintenance/Replacement,,,,2619 N MOZART ST,60647,1156926.935,1917363.593,32,14,22,,41.92926555,-87.69862133,"(41.929265551281986, -87.69862133067461)",12,50,TRUE
10/5/2017,Open - Dup,,17-06678396,Garbage Cart Black Maintenance/Replacement,,,,2910 N MANGO AVE,60634,1137542.45,1918764.016,30,25,19,,41.93342192,-87.77011257,"(41.93342192037932, -87.77011256649602)",62,50,FALSE
10/5/2017,Open,,17-06677544,Garbage Cart Black Maintenance/Replacement,,,,3628 W GEORGE ST,60618,1151698.825,1919040.92,30,25,21,,41.93383204,-87.71832312,"(41.933832043978065, -87.71832311936129)",9,50,TRUE
10/5/2017,Open,,17-06677501,Garbage Cart Black Maintenance/Replacement,,,,3614 W GEORGE ST,60618,1151792.825,1919043.12,30,25,21,,41.93383761,-87.71784241,"(41.93383761110302, -87.71784240704787)",41,50,FALSE
10/5/2017,Open - Dup,,17-06662581,Garbage Cart Black Maintenance/Replacement,,,,5330 W OAKDALE AVE,60641,1140329.136,1919097.086,31,25,19,,41.93420144,-87.76023777,"(41.93420144267452, -87.76023777230039)",51,50,TRUE
10/5/2017,Open,,17-06670618,Garbage Cart Black Maintenance/Replacement,,,,2925 N SACRAMENTO AVE,60618,1155872.571,1919297.514,33,14,21,,41.93466023,-87.70244923,"(41.93466022791619, -87.70244923480406)",42,50,TRUE
10/5/2017,Open,,17-06676899,Garbage Cart Black Maintenance/Replacement,,,,2927 N GRESHAM AVE,60618,1152281.948,1919453.867,35,14,21,,41.93499166,-87.71542782,"(41.934991660717756, -87.71542782038648)",17,50,FALSE
10/5/2017,Completed - Dup,10/25/2017,17-06690914,Garbage Cart Black Maintenance/Replacement,,,,1327 W BARRY AVE,60657,1166914.07,1920701.333,32,19,6,27,41.93785342,-87.66240646,"(41.93785342183493, -87.66240646060542)",13,50,TRUE
10/5/2017,Open,,17-06669157,Garbage Cart Black Maintenance/Replacement,,,,3057 N RACINE AVE,60657,1167753.984,1920522.75,44,19,6,,41.93791566,-87.65875102,"(41.937915663697936, -87.65875102499352)",42,50,TRUE
10/5/2017,Open - Dup,,17-06674464,Garbage Cart Black Maintenance/Replacement,,,,3228 N PLAINFIELD AVE,60634,1120201.75,1920418.441,38,16,17,,41.9384888,-87.83381444,"(41.93848879855121, -87.83381443555487)",53,50,TRUE
10/5/2017,Open - Dup,,17-06674511,Garbage Cart Black Maintenance/Replacement,,,,3228 N PLAINFIELD AVE,60634,1120201.75,1920418.441,38,16,17,,41.9384888,-87.83381444,"(41.93848879855121, -87.83381443555487)",11,50,FALSE
10/5/2017,Open - Dup,,17-06673451,Garbage Cart Black Maintenance/Replacement,,,,3645 W BELMONT AVE,60618,1151348.759,1921030.466,30,25,21,,41.93908414,-87.71917787,"(41.9390841350113, -87.71917786714658)",29,50,FALSE
10/5/2017,Open,,17-06670533,Garbage Cart Black Maintenance/Replacement,,,,5512 W SCHOOL ST,60641,1139035.525,1921395.875,30,16,15,2,41.940536,-87.76469232,"(41.94053600259802, -87.76469231887602)",34,50,TRUE
10/5/2017,Open - Dup,,17-06677122,Garbage Cart Black Maintenance/Replacement,,,,5512 W SCHOOL ST,60641,1139035.525,1921395.875,30,16,15,2,41.940536,-87.76469232,"(41.94053600259802, -87.76469231887602)",48,50,FALSE
10/5/2017,Open - Dup,,17-06677466,Garbage Cart Black Maintenance/Replacement,,,,4323 W HENDERSON ST,60641,1147017.387,1921921.139,30,17,16,,41.94160552,-87.73556217,"(41.94160552405823, -87.73556217115372)",33,50,FALSE
10/5/2017,Open,,17-06691062,Garbage Cart Black Maintenance/Replacement,,,,1504 W HENDERSON ST,60657,1165690.368,1922329.375,44,19,6,27,41.94256847,-87.66659368,"(41.9425684662444, -87.66659368315679)",38,50,FALSE
10/5/2017,Open,,17-06672142,Garbage Cart Black Maintenance/Replacement,,,,1254 W ROSCOE ST,60657,1167325.862,1922710.329,44,19,6,,41.94357235,-87.66122695,"(41.943572354889604, -87.66122694828272)",45,50,FALSE
10/5/2017,Open,,17-06672137,Garbage Cart Black Maintenance/Replacement,,,,1252 W ROSCOE ST,60657,1167339.162,1922710.729,44,19,6,,41.94357379,-87.66115179,"(41.94357378809429, -87.66115179270884)",50,50,FALSE
10/5/2017,Open,,17-06672147,Garbage Cart Black Maintenance/Replacement,,,,1251 W NEWPORT AVE,60657,1167335.92,1923042.978,44,19,6,,41.94426631,-87.66109659,"(41.944266305645236, -87.66109658618512)",3,50,TRUE
10/5/2017,Open,,17-06672194,Garbage Cart Black Maintenance/Replacement,,,,1250 W NEWPORT AVE,60657,1167675.399,1923052.207,44,19,6,,41.94448579,-87.66110281,"(41.944485786800584, -87.66110281483998)",20,50,TRUE
10/5/2017,Open - Dup,,17-06681773,Garbage Cart Black Maintenance/Replacement,,,,3535 N NEVA AVE,60634,1127784.689,1922665.637,38,16,17,,41.94452131,-87.80559996,"(41.944521312949824, -87.80559996119565)",14,50,TRUE
10/5/2017,Open,,17-06665143,Garbage Cart Black Maintenance/Replacement,,,,3620 N ARTESIAN AVE,60618,1159402.79,1923968.39,47,19,5,,41.94737491,-87.68963604,"(41.947374907145, -87.68963603552524)",6,50,FALSE
10/5/2017,Open,,17-06662152,Garbage Cart Black Maintenance/Replacement,,,,3720 N PACIFIC AVE,60634,1122049.721,1923760.89,38,16,17,,41.94749466,-87.82694607,"(41.94749466296952, -87.82694607172604)",27,50,TRUE
10/5/2017,Open - Dup,,17-06662171,Garbage Cart Black Maintenance/Replacement,,,,3720 N PACIFIC AVE,60634,1122049.721,1923760.89,38,16,17,,41.94749466,-87.82694607,"(41.94749466296952, -87.82694607172604)",5,50,FALSE
10/5/2017,Open - Dup,,17-06679784,Garbage Cart Black Maintenance/Replacement,,,,3632 N ALBANY AVE,60618,1155075.215,1923987.98,33,17,16,,41.94763956,-87.70554904,"(41.94763955547123, -87.70554903849128)",64,50,TRUE
10/5/2017,Open - Dup,,17-06666863,Garbage Cart Black Maintenance/Replacement,,,,5146 W WAVELAND AVE,60641,1141394.441,1924114.666,45,16,15,,41.94794746,-87.75640306,"(41.947947463577584, -87.75640306031968)",4,50,TRUE
10/5/2017,Open,,17-06690737,Garbage Cart Black Maintenance/Replacement,,,,3923 N KEDZIE AVE,60618,1154356.268,1925912.019,33,17,16,60,41.9528194,-87.70783941,"(41.952819395552375, -87.70783941499384)",45,50,FALSE
10/5/2017,Open,,17-06670613,Garbage Cart Black Maintenance/Replacement,,,,3247 W BELLE PLAINE AVE,60618,1153907.08,1927073.537,33,17,16,60,41.95560563,-87.70998786,"(41.955605627601905, -87.7099878597078)",17,50,TRUE
10/5/2017,Open - Dup,,17-06670856,Garbage Cart Black Maintenance/Replacement,,,,4818 N ROCKWELL ST,60625,1158169.856,1931786.538,40,20,4,21,41.96914603,-87.6939636,"(41.969146027963326, -87.69396359905222)",5,50,FALSE
10/5/2017,Open,,17-06676460,Garbage Cart Black Maintenance/Replacement,,,,4934 N HAMILTON AVE,60625,1161115.44,1932746.719,40,20,4,,41.97156921,-87.68310079,"(41.9715692110584, -87.68310078706475)",54,50,TRUE
10/5/2017,Open,,17-06676518,Garbage Cart Black Maintenance/Replacement,,,,4936 N HAMILTON AVE,60625,1161115.04,1932760.119,40,20,4,,41.97162573,-87.68310268,"(41.971625732091276, -87.68310267513738)",1,50,TRUE
10/5/2017,Open,,17-06676560,Garbage Cart Black Maintenance/Replacement,,,,4943 N LEAVITT ST,60625,1160791.445,1932798.493,40,20,4,,41.97178462,-87.68400046,"(41.97178461914227, -87.68400045512361)",50,50,TRUE
10/5/2017,Open - Dup,,17-06676660,Garbage Cart Black Maintenance/Replacement,,,,4946 N HAMILTON AVE,60625,1161112.84,1932827.119,40,20,4,,41.9719082,-87.68311211,"(41.97190820470354, -87.68311210959072)",14,50,TRUE
10/5/2017,Open,,17-06676436,Garbage Cart Black Maintenance/Replacement,,,,4956 N CLAREMONT AVE,60625,1159795.48,1932857.048,40,20,4,,41.97211878,-87.68796107,"(41.97211877733502, -87.68796106853365)",12,50,FALSE
10/5/2017,Open,,17-06668106,Garbage Cart Black Maintenance/Replacement,,,,5047 N KENMORE AVE,60640,1168335.5,1933925.579,48,20,3,34,41.97466655,-87.65622136,"(41.97466654979968, -87.656221363929)",24,50,FALSE
10/5/2017,Open,,17-06675831,Garbage Cart Black Maintenance/Replacement,,,,7747 W BALMORAL AVE,60656,1123686.406,1934925.915,41,16,10,,41.97769529,-87.82123387,"(41.97769529272949, -87.82123386746598)",29,50,FALSE
10/5/2017,Open,,17-06670707,Garbage Cart Black Maintenance/Replacement,,,,5535 N CHRISTIANA AVE,60625,1153052.876,1936588.134,39,17,13,,41.98225958,-87.7123434,"(41.9822595827758, -87.71234340228925)",64,50,TRUE
10/5/2017,Open,,17-06676586,Garbage Cart Black Maintenance/Replacement,,,,4708 W BRYN MAWR AVE,60646,1143950.287,1936834.216,39,17,12,,41.98286079,-87.74610023,"(41.98286078788359, -87.74610022676397)",22,50,FALSE
10/5/2017,Open - Dup,,17-06671847,Garbage Cart Black Maintenance/Replacement,,,,6036 N WINCHESTER AVE,60660,1162284.36,1940041.336,40,24,2,,41.99184658,-87.67860734,"(41.991846581322115, -87.6786073409769)",39,50,FALSE
10/5/2017,Open,,17-06684685,Garbage Cart Black Maintenance/Replacement,,,,3817 W GRANVILLE AVE,60659,1149713.299,1940887.477,39,17,13,,41.99360502,-87.72467515,"(41.99360501680627, -87.72467514813182)",41,50,FALSE
10/5/2017,Open,,17-06668451,Garbage Cart Black Maintenance/Replacement,,,,6223 N KILPATRICK AVE,60646,1144511.464,1940806.933,39,17,12,,41.99379409,-87.74344884,"(41.99379408708415, -87.74344884221843)",24,50,FALSE
10/5/2017,Open,,17-06669135,Garbage Cart Black Maintenance/Replacement,,,,6348 N NEWARK AVE,60631,1129604.448,1941600.168,41,16,10,,41.99629282,-87.79882026,"(41.99629281727787, -87.79882026213677)",59,50,FALSE
10/5/2017,Open,,17-06673077,Garbage Cart Black Maintenance/Replacement,,,,6606 N OSHKOSH AVE,60631,1123782.792,1943187.352,41,16,9,,42.0006164,-87.82004198,"(42.000616401580544, -87.82004197855706)",27,50,FALSE
10/5/2017,Open,,17-06669252,Garbage Cart Black Maintenance/Replacement,,,,7324 W FARWELL AVE,60631,1126556.266,1944948.623,41,16,9,,42.00537452,-87.81013748,"(42.00537452097062, -87.81013747579505)",55,50,FALSE
10/5/2017,Open - Dup,,17-06668288,Garbage Cart Black Maintenance/Replacement,,,,7207 W COYLE AVE,60631,1127336.385,1945647.74,41,16,9,,42.0070682,-87.80702975,"(42.007068195062665, -87.80702975299901)",1,50,FALSE
10/4/2017,Open,,17-06651906,Garbage Cart Black Maintenance/Replacement,,,,13312 S GREEN BAY AVE,60633,1200752.93,1817302.894,10,4,55,,41.65323603,-87.5412517,"(41.653236029532714, -87.54125170488015)",31,50,FALSE
10/4/2017,Open,,17-06648825,Garbage Cart Black Maintenance/Replacement,,,,13220 S RIVERDALE AVE,60827,1181704.265,1817697.405,9,5,54,,41.65487406,-87.61086005,"(41.65487406166817, -87.61086004933621)",41,50,FALSE
10/4/2017,Open,,17-06649712,Garbage Cart Black Maintenance/Replacement,,,,12914 S CARONDOLET AVE,60633,1198421.424,1819934.901,10,4,55,,41.660498,-87.54969471,"(41.66049799828716, -87.54969470874768)",7,50,TRUE
10/4/2017,Open,,17-06650129,Garbage Cart Black Maintenance/Replacement,,,,139 E 123RD ST,60628,1179472.207,1823436.021,9,5,53,,41.67067525,-87.61885581,"(41.670675247910744, -87.61885581389623)",33,50,TRUE
10/4/2017,Open,,17-06643816,Garbage Cart Black Maintenance/Replacement,,,,34 E 121ST PL,60628,1178640.077,1824409.93,9,5,53,,41.67359693,-87.62118199,"(41.67359692981451, -87.62118199115996)",25,50,FALSE
10/4/2017,Open,,17-06642950,Garbage Cart Black Maintenance/Replacement,,,,3449 W 116TH PL,60655,1155474.493,1827127.75,19,22,74,,41.68130867,-87.7072464,"(41.681308672306166, -87.70724640354268)",27,50,FALSE
10/4/2017,Open - Dup,,17-06645684,Garbage Cart Black Maintenance/Replacement,,,,11583 S STATE ST,60628,1178333.568,1827874.399,9,5,53,40,41.682958,-87.62266896,"(41.682958004105515, -87.62266895863287)",24,50,FALSE
10/4/2017,Open - Dup,,17-06644703,Garbage Cart Black Maintenance/Replacement,,,,422 W 116TH ST,60628,1175464.971,1827990.205,34,5,53,,41.6834822,-87.63348948,"(41.683482200267306, -87.63348948063016)",48,50,FALSE
10/4/2017,Open,,17-06644769,Garbage Cart Black Maintenance/Replacement,,,,11409 S ST LOUIS AVE,60655,1155065.69,1828888.27,19,22,74,,41.68615307,-87.70781593,"(41.68615306759874, -87.70781592679398)",19,50,FALSE
10/4/2017,Open,,17-06643542,Garbage Cart Black Maintenance/Replacement,,,,11437 S FORRESTVILLE AVE,60628,1181964.764,1829102.39,9,5,50,,41.68615318,-87.60933694,"(41.68615318253718, -87.60933693752973)",56,50,FALSE
10/4/2017,Open,,17-06642546,Garbage Cart Black Maintenance/Replacement,,,,3319 W 112TH PL,60655,1156160.34,1829800.119,19,22,74,,41.68863914,-87.70392536,"(41.68863914383515, -87.70392535775386)",48,50,FALSE
10/4/2017,Open,,17-06643875,Garbage Cart Black Maintenance/Replacement,,,,11004 S LAWNDALE AVE,60655,1153639.747,1831378.355,19,22,74,,41.69299646,-87.71325948,"(41.69299645867653, -87.7132594806337)",25,50,TRUE
10/4/2017,Open,,17-06648800,Garbage Cart Black Maintenance/Replacement,,,,11038 S EMERALD AVE,60628,1173280.772,1831659.459,34,22,49,45,41.69302225,-87.64133456,"(41.69302224507203, -87.64133456316624)",2,50,TRUE
10/4/2017,Open - Dup,,17-06652658,Garbage Cart Black Maintenance/Replacement,,,,1428 W 110TH ST,60643,1168621.089,1831802.01,34,22,75,,41.69409427,-87.65824986,"(41.694094265502045, -87.65824985671682)",56,50,FALSE
10/4/2017,Open,,17-06637416,Garbage Cart Black Maintenance/Replacement,,,,10849 S RIDGEWAY AVE,60655,1153278.868,1832397.959,19,22,74,,41.69538874,-87.71424187,"(41.695388744419155, -87.71424187046256)",42,50,TRUE
10/4/2017,Open,,17-06649506,Garbage Cart Black Maintenance/Replacement,,,,10801 S GREEN BAY AVE,60617,1200534.698,1833945.39,10,4,52,,41.69904643,-87.5411988,"(41.699046427694235, -87.54119879679642)",23,50,TRUE
10/4/2017,Open,,17-06641208,Garbage Cart Black Maintenance/Replacement,,,,10800 S GREEN BAY AVE,60617,1200534.598,1833952.09,10,4,52,,41.6990483,-87.54149171,"(41.69904830037672, -87.54149171448212)",21,50,FALSE
10/4/2017,Open,,17-06650841,Garbage Cart Black Maintenance/Replacement,,,,10640 S LANGLEY AVE,60628,1182797.423,1834549.28,9,5,50,,41.70082236,-87.60640515,"(41.70082236110786, -87.60640514767657)",1,50,TRUE
10/4/2017,Open,,17-06642979,Garbage Cart Black Maintenance/Replacement,,,,10500 S RIDGEWAY AVE,60655,1153198.46,1834723.697,19,22,74,,41.70222188,-87.71479081,"(41.70222188140413, -87.71479080985988)",46,50,FALSE
10/4/2017,Open,,17-06650064,Garbage Cart Black Maintenance/Replacement,,,,10510 S CALUMET AVE,60628,1180438.533,1835351.394,9,5,49,,41.70326917,-87.61502432,"(41.70326916850646, -87.61502432466268)",23,50,TRUE
10/4/2017,Open,,17-06643714,Garbage Cart Black Maintenance/Replacement,,,,1121 W 104TH ST,60643,1170683.983,1835842.017,34,22,73,,41.70491308,-87.65094594,"(41.70491308042982, -87.65094593638396)",47,50,FALSE
10/4/2017,Open - Dup,,17-06648690,Garbage Cart Black Maintenance/Replacement,,,,10421 S CORLISS AVE,60628,1183421.873,1835935.22,9,5,50,,41.7050039,-87.60379439,"(41.70500390311667, -87.60379439136096)",35,50,TRUE
10/4/2017,Open,,17-06652923,Garbage Cart Black Maintenance/Replacement,,,,10351 S AVENUE L,60617,1201831.372,1836930.012,10,4,52,,41.70671076,-87.53634746,"(41.706710755479335, -87.53634746071296)",64,50,TRUE
10/4/2017,Open,,17-06651806,Garbage Cart Black Maintenance/Replacement,,,,10335 S AVENUE H,60617,1202820.415,1837046.182,10,4,52,,41.70719302,-87.53272398,"(41.70719301627307, -87.53272398127183)",2,50,TRUE
10/4/2017,Open,,17-06651096,Garbage Cart Black Maintenance/Replacement,,,,10201 S RACINE AVE,60643,1170121.704,1837149.86,34,22,73,,41.7085562,-87.65246121,"(41.70855620151681, -87.65246121150267)",37,50,TRUE
10/4/2017,Open,,17-06648271,Garbage Cart Black Maintenance/Replacement,,,,10055 S ARTESIAN AVE,60655,1161807.408,1837895.015,19,22,72,20,41.71028285,-87.68287193,"(41.71028284794706, -87.68287192546046)",37,50,TRUE
10/4/2017,Open - Dup,,17-06653039,Garbage Cart Black Maintenance/Replacement,,,,9818 S DR MARTIN LUTHER KING JR DR,60628,1180645.529,1839876.678,9,5,49,,41.71586381,-87.6141359,"(41.715863806253225, -87.61413589660792)",1,50,FALSE
10/4/2017,Open - Dup,,17-06648384,Garbage Cart Black Maintenance/Replacement,,,,9809 S YATES AVE,60617,1194116.584,1840393.219,10,4,51,,41.71683323,-87.56448452,"(41.71683322896411, -87.56448452016248)",5,50,FALSE
10/4/2017,Open,,17-06654776,Garbage Cart Black Maintenance/Replacement,,,,9701 S LEAVITT ST,60643,1163407.27,1840276.228,19,22,72,,41.71727905,-87.67696218,"(41.71727905469296, -87.67696218312072)",37,50,FALSE
10/4/2017,Open - Dup,,17-06649560,Garbage Cart Black Maintenance/Replacement,,,,9723 S CALUMET AVE,60628,1180294.751,1840576.908,9,5,49,,41.71751622,-87.61509808,"(41.717516215779824, -87.61509808475672)",22,50,FALSE
10/4/2017,Open - Dup,,17-06650799,Garbage Cart Black Maintenance/Replacement,,,,9743 S MERRILL AVE,60617,1192380.34,1840772.717,7,4,51,,41.71767023,-87.57082499,"(41.71767022533582, -87.57082498991035)",14,50,FALSE
10/4/2017,Open,,17-06652314,Garbage Cart Black Maintenance/Replacement,,,,9625 S OGLESBY AVE,60617,1193755.775,1841721.62,10,4,51,,41.72058282,-87.5657091,"(41.72058282417628, -87.56570910017957)",57,50,FALSE
10/4/2017,Open,,17-06644299,Garbage Cart Black Maintenance/Replacement,,,,9254 S EGGLESTON AVE,60620,1174912.504,1843541.26,21,22,73,,41.7254377,-87.63500041,"(41.725437695843645, -87.63500040696063)",3,50,FALSE
10/4/2017,Open,,17-06643734,Garbage Cart Black Maintenance/Replacement,,,,9029 S LUELLA AVE,60617,1192745.313,1845541.34,7,4,48,,41.73078604,-87.56932901,"(41.730786039453896, -87.56932901096619)",34,50,FALSE
